name,uri,genres,albums,tracks,last_album_date,first_album_date,popularity,followers,playlist_count,spotify_url,image_320,lastfm_listeners,lastfm_playcount,personal_playcount,lastfm_tags,summary,tour_status,tour_date,tour_coperformers,festival_coperformers
split chain,spotify:artist:5J0ehnVK9YOBGWOwE022ar,['shoegaze'],1,11,2025-07-11,2025-07-11,48,46873,0,https://open.spotify.com/artist/5J0ehnVK9YOBGWOwE022ar,https://i.scdn.co/image/ab67616100005174f7e662f0b4894ea0891cd399,128198,1419745,0,"['shoegaze', 'alternative metal', 'seen live', 'british', 'post-hardcore']","Split Chain is a nu-metal band from Bristol, UK formed in 2023. The lineup features Bert Martinez-Cowles on vocals, Tom Davies on bass, Oli Bowles and Jake Reid on guitars, and Aaron Black on drums. <a href=""https://www.last.fm/music/Split+Chain"">Read more on Last.fm</a>",on_tour,2025-07-24,set(),Counter()
spy,spotify:artist:7vCI1d19vrokQuRkiAhwMC,"['hardcore punk', 'hardcore', 'egg punk']",2,20,2024-07-09,2023-06-02,36,36846,0,https://open.spotify.com/artist/7vCI1d19vrokQuRkiAhwMC,https://i.scdn.co/image/ab6761610000517435edc5e69226628dfa46b298,69233,1416112,0,"['hardcore', 'punk', 'hardcore punk', 'Drum and bass', 'seen live']","There is more than one artist with this name:

1) A hardcore punk band from San Jose, California. 

2) A Japanese New Wave band formed in 1980, including former City Pop singer 佐藤奈々子 (Nanako Sato). They released one self-titled album before Sato left the band to pursue a career in photography in Paris.

3) Spy was a project by Joshua Ralph that made the album Music to Mauzner By.  He has also released work under the name J. Ralph.

4) Spy was a Swedish punk band from Linköping. One 7"" EP was released in 1980. <a href=""https://www.last.fm/music/Spy"">Read more on Last.fm</a>",on_tour,2025-07-21,set(),Counter()
say anything,spotify:artist:3ImqpXKKgkH5VydfgX1hd4,"['pop punk', 'emo']",12,209,2024-06-25,2003,50,308998,0,https://open.spotify.com/artist/3ImqpXKKgkH5VydfgX1hd4,https://i.scdn.co/image/ab67616100005174e315187930e91c74930f4fd9,818371,35693377,0,"['seen live', 'indie', 'alternative', 'rock', 'emo']","Say Anything is an alternative rock band formed in Los Angeles, California, United States in 2001.  The band has seen several lineup changes, with founder Max Bemis (lead vocals, guitar) as the only constant member. He is currently joined by his brother-in-law Garron DuPree (bass), Parker Case (keyboards, guitar) and Reed Murray (drums). The band has released seven albums in their career: ""Baseball"" (2001), ""...Is a Real Boy"" (2004), ""In Defense of the Genre"" (2007) <a href=""https://www.last.fm/music/Say+Anything"">Read more on Last.fm</a>",on_tour,2025-07-25,set(),Counter()
winds of plague,spotify:artist:080xIP1qfuknBNYEYPuH1v,"['deathcore', 'metalcore', 'death metal', 'metal']",6,63,2017-10-27,2008-02-05,35,121208,0,https://open.spotify.com/artist/080xIP1qfuknBNYEYPuH1v,https://i.scdn.co/image/ab67616100005174239581de4beade5b5681ea2e,177546,4637756,0,"['deathcore', 'symphonic deathcore', 'metalcore', 'Melodic Death Metal', 'death metal']","Winds Of Plague is a Symphonic Deathcore band from LA, USA. The band was originally named ""Bleak December"", but changed their name in April 2005, getting their name from the lyrics in Unearth's song ""Endless"", from their 2002 EP of the same name.

The band contains the heavy breakdowns and stance towards music of the new wave of deathcore bands, but their unique use of more epic, melodic keyboard driven passages put them in the front of the pack. Their music has been compared with Bleeding Through. <a href=""https://www.last.fm/music/Winds+of+Plague"">Read more on Last.fm</a>",not_touring,,set(),Counter()
story of the year,spotify:artist:0KDuKk6YdEu3hR56HtXmxt,"['emo', 'post-hardcore', 'screamo', 'pop punk']",8,97,2023-03-10,2003-09-16,58,551092,0,https://open.spotify.com/artist/0KDuKk6YdEu3hR56HtXmxt,https://i.scdn.co/image/ab676161000051741ac582762e74510cfd6ef254,1081594,25823791,0,"['post-hardcore', 'rock', 'emo', 'alternative', 'screamo']","Story of the Year is a post-hardcore/alternative rock band from St. Louis, Missouri originally formed in 1995.

The band consists of vocalist Dan Marsala, lead guitarist Ryan Phillips, rhythm guitarist and back up vocalist Philip Sneed, bassist Adam Russell and drummer Josh Wills. Initially named Big Blue Monkey, they changed their name to Story of the Year in 2002 because a blues group of the same name had already existed.

It would not be until <a href=""https://www.last.fm/music/Story+of+the+Year"">Read more on Last.fm</a>",not_touring,,set(),Counter()
spineshank,spotify:artist:6fmbbxNvgHkglIakp1Wrv4,"['nu metal', 'industrial metal', 'rap metal', 'alternative metal']",5,65,2012-06-19,1998,47,218969,0,https://open.spotify.com/artist/6fmbbxNvgHkglIakp1Wrv4,https://i.scdn.co/image/818e53413e09e9ff722ddc185ceacb8d02721fd9,483717,8482924,0,"['Nu Metal', 'industrial metal', 'metal', 'industrial', 'Nu-metal']","Spineshank was an Los Angeles, CA, USA Grammy-nominated alternative metal band.

Began in February of 1996, rising from the ashes of a previous band, Basic Enigma (which included future Spineshank members Jonny Santos on vocals, Mike Sarkisyan on guitars, and Tom Decker on drums). Basic Enigma broke up but soon reformed with a different sound and moniker, and a new bassist (Robert Garcia).

The band soon befriended Fear Factory guitarist Dino Cazares, who upon hearing their demo, offered the new band to open a show for F. <a href=""https://www.last.fm/music/Spineshank"">Read more on Last.fm</a>",on_tour,2025-07-22,set(),Counter()
xibalba,spotify:artist:4cysSrUcynhglKIL51ltQc,"['hardcore', 'hardcore punk']",4,39,2020-05-29,2011-06-21,33,41388,0,https://open.spotify.com/artist/4cysSrUcynhglKIL51ltQc,https://i.scdn.co/image/ab67616100005174ff1b219d864ed85c3fe0c588,52896,1307637,0,"['hardcore', 'black metal', 'beatdown', 'beatdown hardcore', 'metalcore']","There are 6 artists sharing this name:

1) Xibalba is a southern California hardcore/metal band, formed in 2007. They are influenced by Disembodied, Morbid Angel, Martyr A.D., Santa Sangre, Bloodlet, Obituary, Crowbar, Unbroken, Earth Crisis, Downset, Overcast, and Sepultura. 
They're bilingual and musically play a blend of metalcore and death metal.


2) Xibalba is a Mexican black metal band formed in 1992. Their lyrics are mainly about Aztec mythology, mainly in reverence to Huitzilopochtli, the god of war and human sacrifice. <a href=""https://www.last.fm/music/Xibalba"">Read more on Last.fm</a>",upcoming_tour,2025-08-29,set(),Counter()
the all-american rejects,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,"['pop punk', 'emo']",7,108,2012-01-01,2002-10-15,72,3036584,0,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT,https://i.scdn.co/image/ab676161000051748a05b6b10635b63ebc45ae54,2885099,66962546,25,"['rock', 'alternative', 'pop punk', 'emo', 'punk']","The All-American Rejects are an American rock band formed in Stillwater, Oklahoma in 1999. The band consists of lead vocalist, bass guitarist, and pianist Tyson Ritter, lead guitarist Nick Wheeler, rhythm guitarist Mike Kennerty, and drummer and percussionist Chris Gaylor.

The band achieved mainstream success with their debut self-titled studio album The All-American Rejects released in 2003 by Dreamworks Records. The album was certified platinum by the RIAA and spawned the single ""Swing, Swing"". <a href=""https://www.last.fm/music/The+All-American+Rejects"">Read more on Last.fm</a>",on_tour,2025-07-14,set(),Counter()
counterparts,spotify:artist:5LyRnL0rysObxDRxzSfV1z,"['melodic hardcore', 'metalcore', 'hardcore', 'post-hardcore', 'hardcore punk', 'deathcore']",8,92,2024-07-30,2010-02-23,52,233952,0,https://open.spotify.com/artist/5LyRnL0rysObxDRxzSfV1z,https://i.scdn.co/image/ab676161000051746fd16de804ba359bdd7ea22f,220418,15446081,0,"['melodic hardcore', 'metalcore', 'hardcore', 'melodic metalcore', 'Canadian']","Counterparts are a Canadian melodic hardcore/metalcore band formed in 2007 in Hamilton, Ontario which currently consists of vocalist Brendan Murphy, guitarists Alex Re and Jesse Doreen, bassist Tyler Williams and drummer Kyle Brownlee. Their two most recent albums, released through Pure Noise Records, have received critical acclaim from Rock Sound and Exclaim! magazines. They are among the most visible bands within contemporary melodic hardcore, while they are also considered one of the major powers of the metalcore revival wave. <a href=""https://www.last.fm/music/Counterparts"">Read more on Last.fm</a>",upcoming_tour,2026-01-25,set(),Counter()
poppy,spotify:artist:5mlbvTfWUOfDrUIK6dkNzv,[],10,107,2024-11-15,2016-10-17,68,1596261,0,https://open.spotify.com/artist/5mlbvTfWUOfDrUIK6dkNzv,https://i.scdn.co/image/ab67616100005174dee6c517fd076a2f1f8a2723,933451,56940215,12,"['pop', 'Nu Metal', 'alternative metal', 'metal', 'electropop']","Moriah Rose Pereira, known professionally as Poppy (or Moriah Poppy, That Poppy), is an American singer, songwriter, actress and model. In early 2014, Poppy signed to Island Records. Over a year later, her debut single ''Everybody Wants to Be Poppy'' was released and in early 2016, she released her debut extended play, Bubblebath.

In late 2016, Poppy became the face of Sanrio's ""Hello Sanrio"" collection. In the summer of 2017, she signed to Mad Decent, and in October released her first studio album, Poppy. <a href=""https://www.last.fm/music/Poppy"">Read more on Last.fm</a>",upcoming_tour,2025-09-02,set(),Counter()
ghøstkid,spotify:artist:2ooWmQC4NQUQZ3z00mZQyK,"['metalcore', 'deathstep']",3,44,2024-03-22,2020-11-13,44,86146,0,https://open.spotify.com/artist/2ooWmQC4NQUQZ3z00mZQyK,https://i.scdn.co/image/ab676161000051748ea348f37640c1c6535d48ca,74881,1326968,0,"['metalcore', 'seen live', 'industrial metal', 'post-hardcore', 'alternative metal']","Ghøstkid is a music project founded by Sebastian ""Sushi"" Biesler in 2020. The project originated in Gelsenkirchen, Germany. The band's music combines elements of trap metal, post-hardcore, and alternative rock.

The current lineup of Ghøstkid consists of Sebastian ""Sushi"" Biesler on vocals, Jan Marco ""Jappo"" Heinz on guitar, Christian ""Chris"" Kisseler (since 2021) on guitar, Stanislaw ""Stanni"" Czywill on bass, and Joakim Stephan ""Steve"" Möller on drums. <a href=""https://www.last.fm/music/Gh%C3%B8stkid"">Read more on Last.fm</a>",upcoming_tour,2025-12-02,set(),Counter()
evanescence,spotify:artist:5nGIFgo0shDenQYSE0Sn7c,['alternative metal'],10,144,2023-11-17,2003-03-04,78,5737504,0,https://open.spotify.com/artist/5nGIFgo0shDenQYSE0Sn7c,https://i.scdn.co/image/ab676161000051747ecf213c7dd78e0049379c5b,3811487,159115148,541,"['rock', 'Gothic Rock', 'female vocalists', 'Gothic', 'alternative']","Evanescence is a rock band founded in Little Rock, Arkansas, United States in 1995 by singer/pianist Amy Lee and guitarist Ben Moody (who left in 2003). 

After recording private albums, the band signed to Wind-up Records and released their first full-length album, Fallen, in 2003, which sold more than 15 million copies worldwide and helped the band win two Grammy Awards. A year later, they released their first live album, Anywhere But Home, which sold more than one million copies worldwide. <a href=""https://www.last.fm/music/Evanescence"">Read more on Last.fm</a>",upcoming_tour,2025-09-11,set(),Counter()
kerry king,spotify:artist:6r1McS7CU46TsVEh1ckGuH,['thrash metal'],1,13,2024-05-17,2024-05-17,39,69634,0,https://open.spotify.com/artist/6r1McS7CU46TsVEh1ckGuH,https://i.scdn.co/image/ab67616d00001e022114803abc61426dfdc3b7c3,28830,365137,0,"['thrash metal', 'metal', 'bad ass mother fucker', 'guitar god', 'heavy metal']","Kerry King (born June 3, 1964 in Los Angeles, California) is best known for his work as a guitarist in the thrash metal band Slayer.

Over the years, Kerry King's guitar style has remained the same, giving him a very distinctive sound. On earlier Slayer albums up to and including South of Heaven his playing focused more on speed and chaos than melody. However, in his post-Seasons In The Abyss work, Kerry has managed to capture more feel to his guitar work, showcasing more diverse and melodic styles. <a href=""https://www.last.fm/music/Kerry+King"">Read more on Last.fm</a>",upcoming_tour,2025-08-13,set(),Counter()
sebastian bach,spotify:artist:2D2svlzUpyTfcEEq0t3dgV,"['glam metal', 'hard rock']",6,85,2024-05-10,1999-11-05,37,239129,0,https://open.spotify.com/artist/2D2svlzUpyTfcEEq0t3dgV,https://i.scdn.co/image/ab67616100005174e6e2d8f3c176b603a8983a02,191506,2098017,0,"['hard rock', 'heavy metal', 'hair metal', 'seen live', 'rock']","Sebastian Bach (born Sebastian Philip Bierk in the Bahamas on April 3, 1968) is an American hard rock vocalist that has been in several groups. Despite rumors to the contrary, his legal last name is still ""Bierk"" and not ""Bach."" He has played in numerous unknown and short-lived bands (e.g. Herrenvolk, Madam X, V05 and Kid Wikkid), but his destiny changed when he received a demo from Skid Row in 1987. The group signed for Atlantic Records and released their self-titled debut album in 1989. <a href=""https://www.last.fm/music/Sebastian+Bach"">Read more on Last.fm</a>",upcoming_tour,2025-11-07,set(),Counter()
charlotte sands,spotify:artist:2cAXhrWAztXGwk6r15ibW2,[],2,17,2024-01-24,2022-01-21,55,137410,0,https://open.spotify.com/artist/2cAXhrWAztXGwk6r15ibW2,https://i.scdn.co/image/ab676161000051746739054ddc4c0bfc24ad95ef,224603,3466825,0,"['indie pop', 'pop', 'pop rock', 'indie', 'pop punk']","Raised on the pop punk bands of the early 2000’s, and rooted in the storytelling of folk singer/songwriters, Charlotte Sands combines upbeat melodies with unabashedly honest, self-reflective lyrics. A Massachusetts native, Sands describes her music as “a safe space for listeners to feel accepted and celebrated for their weirdness and diversity.” After dropping 7 singles over the course of a year, Alternative Press named Charlotte Sands one of ""11 rising artists who fine-tuned their sound” in 2020 <a href=""https://www.last.fm/music/Charlotte+Sands"">Read more on Last.fm</a>",on_tour,2025-08-05,set(),Counter()
the black dahlia murder,spotify:artist:4xTDPgk4jHCF0qui3dH6BS,"['melodic death metal', 'death metal', 'deathcore', 'metal']",11,111,2024-09-27,2003-06-17,51,372809,0,https://open.spotify.com/artist/4xTDPgk4jHCF0qui3dH6BS,https://i.scdn.co/image/ab67616100005174e026ca151707ae3679a94960,439850,27463232,0,"['Melodic Death Metal', 'death metal', 'deathcore', 'metalcore', 'seen live']","The Black Dahlia Murder is an American melodic death metal band from Waterford, Michigan, formed in 2001. Their name is derived from the 1947 unsolved murder of Elizabeth Short, often referred to as Black Dahlia. Currently, the band consists of lead vocalist Brian Eschbach, bassist Max Lavelle, drummer Alan Cassidy, and guitarist Ryan Knight. The Black Dahlia Murder has undergone various lineup changes, with Trevor Strnad and Eschbach remaining the only constant members <a href=""https://www.last.fm/music/The+Black+Dahlia+Murder"">Read more on Last.fm</a>",upcoming_tour,2025-10-06,set(),Counter()
falling in reverse,spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz,"['emo', 'rap metal']",5,64,2024-08-16,2011-07-26,78,4033722,0,https://open.spotify.com/artist/2CmaKO2zEGJ1NWpS1yfVGz,https://i.scdn.co/image/ab676161000051744a733f510df96652c3bea05b,1148018,54315268,0,"['post-hardcore', 'screamo', 'rock', 'hardcore', 'ronnie radke']","Falling in Reverse is an American rock band based in Las Vegas, Nevada and formed in 2008, signed to Epitaph Records. The band is led currently by vocalist Ronnie Radke alongside bassist Tyler Burgess, lead guitarist Max Georgiev and drummer Luke Holland. 

In 2008, lead singer Ronnie Radke was involved in an altercation in Las Vegas that resulted in the fatal shooting of 18-year-old Michael Cook. While Radke did not shoot Cook, he was indicted on battery charges. <a href=""https://www.last.fm/music/Falling+in+Reverse"">Read more on Last.fm</a>",on_tour,2025-08-10,set(),Counter()
