name,uri,genres,albums,tracks,last_album_date,first_album_date,popularity,followers,playlist_count,spotify_url,image_320,lastfm_listeners,lastfm_playcount,personal_playcount,lastfm_tags,summary,tour_status,tour_date,tour_coperformers,festival_coperformers
black veil brides,spotify:artist:6O7MpKrY91vlCd4Osi6XKs,"['emo', 'screamo']",10,138,2021-10-29,2010-07-20,64,2088602,0,https://open.spotify.com/artist/6O7MpKrY91vlCd4Osi6XKs,https://i.scdn.co/image/ab676161000051742f603df69ba8f1a6f1b7b4a9,734955,28038556,0,"['post-hardcore', 'screamo', 'rock', 'Gothic Glam', 'emo']","Black Veil Brides are an American post-hardcore band based out of Hollywood, California and formed in 2006 in Cincinnati, Ohio . The group is composed of Andy Biersack (vocals), Lonny Eagleton (bass), Jake Pitts (lead guitar), Jinxx (guitar, violin) and Christian (CC) Coma (drums). Released on StandBy Records, the band's debut album, We Stitch These Wounds was released in July 2010 and sold nearly 100,000 copies in its first week, ranking at #36 on the Billboard Top 200 chart, and #1 on the Billboard Independent chart. <a href=""https://www.last.fm/music/Black+Veil+Brides"">Read more on Last.fm</a>",not_touring,,set(),Counter()
fall out boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,"['emo', 'pop punk']",13,167,2023-03-24,2003-03-25,81,11316980,0,https://open.spotify.com/artist/4UXqAaa6dQYAk18Lv7PEgX,https://i.scdn.co/image/ab67616100005174362011ebe6064c38e97e9aac,4433027,324210360,115,"['pop punk', 'rock', 'emo', 'alternative', 'punk']","Fall Out Boy are a pop punk band formed in 2001 in Glenview, Illinois after good friends Joe Trohman and Pete Wentz met high schooler Patrick Stump. Stump originally auditioned as a drummer, but soon became the lead singer. The following year, the band debuted with a self-released demo and followed it up with the May 28, 2002 release of Split EP, which featured Project Rocket, on Uprising Records. The group released a mini-LP, Evening Out With Your Girlfriend, also on Uprising Records, in 2003. <a href=""https://www.last.fm/music/Fall+Out+Boy"">Read more on Last.fm</a>",upcoming_tour,2025-11-15,set(),Counter()
rob zombie,spotify:artist:3HVdAiMNjYrQIKlOGxoGh5,"['industrial metal', 'industrial rock', 'alternative metal', 'nu metal', 'metal']",14,187,2021-03-12,1998-01-01,70,3503816,0,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,https://i.scdn.co/image/ab6761610000517440a6cfc37fa94d54d28aca22,2011393,55788917,0,"['industrial metal', 'metal', 'industrial', 'hard rock', 'rock']","Rob Zombie was born as Robert Cummings in Haverhill, Massachusetts on January 12, 1965.  He was the former lead singer for the rock/metal group White Zombie, and later became a successful solo artist, disbanding the group after his first solo album, the 1998  release Hellbilly Deluxe, sold more in the first week than any of the band's albums ever did.  Remixes of some of its tracks were released on 1999's American Made Music To Strip By, followed up by the studio release The Sinister Urge in 2001.   <a href=""https://www.last.fm/music/Rob+Zombie"">Read more on Last.fm</a>",not_touring,,set(),Counter()
prong,spotify:artist:6SER9tY2pDIDVWVf5Ql97B,"['groove metal', 'industrial metal', 'thrash metal', 'alternative metal', 'industrial rock', 'metal']",12,146,2023-10-06,1990-04-30,44,191857,0,https://open.spotify.com/artist/6SER9tY2pDIDVWVf5Ql97B,https://i.scdn.co/image/ab67616100005174d7a0b9a7a4102611a0a649ab,223250,3509961,0,"['thrash metal', 'industrial metal', 'metal', 'alternative metal', 'crossover']","Prong is a metal band from New York City, New York, US, formed in 1986. Prong had two independent releases, Primitive Origins and Force Fed. The albums attracted the attention of Epic Records, which signed the trio in 1989. The group disbanded in 1997 after the Rude Awakening tour, but re-formed in 2003. A pioneer of the urban  scene, Prong is fronted by Tommy Victor.
Prong was founded in 1986 by singer/guitarist Tommy Victor (then a soundman at New York City's renowned CBGB's). <a href=""https://www.last.fm/music/Prong"">Read more on Last.fm</a>",on_tour,2025-07-19,set(),Counter()
luvcat,spotify:artist:2IprcYDAYTYzCl4AJH3AuT,[],0,0,,,52,135997,0,https://open.spotify.com/artist/2IprcYDAYTYzCl4AJH3AuT,https://i.scdn.co/image/ab67616100005174db9afd9c0fd6afc05bb060a9,115330,1259674,0,"['seen live', 'british', 'indie rock', 'indie pop', 'female vocalists']","Born in Liverpool with a longing for mischief, Luvcat ran away with a Parisian circus on the eve of her sixteenth birthday. There she became a magician’s assistant for many years; in feathers, silks and sequins. After a tragic trick gone wrong, Luvcat performed a final disappearing act, fleeing on a train through the ocean to the heart of London and slinking back into society. Inspired by the dark, playful romance of Leonard Cohen, Nick Cave & The Cure <a href=""https://www.last.fm/music/LUVcat"">Read more on Last.fm</a>",upcoming_tour,2025-09-21,set(),Counter()
deftones,spotify:artist:6Ghvu1VvMGScGpOUJBAHNH,"['nu metal', 'alternative metal', 'rap metal', 'shoegaze']",13,160,2020-12-11,1995,83,7122167,0,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,https://i.scdn.co/image/ab67616100005174e3ac5eb948e78d9285d1dbdb,3583329,422152559,112,"['Nu Metal', 'metal', 'alternative', 'alternative rock', 'rock']","Deftones is an American metal band from Sacramento, California, formed in 1988, consisting of Chino Moreno (lead vocals and guitar), Stephen Carpenter (guitar), Frank Delgado (keyboards and turntables), and Abe Cunningham (drums and percussion). Vega (formerly of Quicksand) took on bass duties from mid-2009 to ca. 2021 in substitution for Chi Cheng, who was seriously injured in an automobile accident in Santa Clara, California on November 4, 2008. <a href=""https://www.last.fm/music/Deftones"">Read more on Last.fm</a>",upcoming_tour,2025-08-17,set(),Counter()
cavalera conspiracy,spotify:artist:7F1K4WlMshx23V2TTz4KwV,"['groove metal', 'thrash metal', 'metal', 'speed metal', 'death metal']",8,89,2024-06-21,2007,42,330023,0,https://open.spotify.com/artist/7F1K4WlMshx23V2TTz4KwV,https://i.scdn.co/image/ab67616100005174d93429df94b98f1f457f2856,,,,,,,,,
the red jumpsuit apparatus,spotify:artist:1SImpQO0GbjRgvlwCcCtFo,"['pop punk', 'emo']",7,74,2018-03-30,2006-01-01,66,1498187,0,https://open.spotify.com/artist/1SImpQO0GbjRgvlwCcCtFo,https://i.scdn.co/image/ab67616100005174b4223cca4841b3e52a7133f1,1454644,29373703,0,"['alternative', 'emo', 'rock', 'pop punk', 'screamo']","The Red Jumpsuit Apparatus is an alternative rock/post-hardcore band that was originally formed in 2003 in Middleburg, Florida, about 30 miles south west of Jacksonville. The current members of the band are Ronnie Winter, the lead vocalist, Joey Westwood, bassist, Josh Burke, guitarist,  & Jon Wilkes, drummer, all of whom do back-up vocals. 

Art often thrives in the aftermath of adversity, and since we last heard from Red Jumpsuit Apparatus, there have been plenty of variables that the five-piece alternative rock act had to endure. <a href=""https://www.last.fm/music/The+Red+Jumpsuit+Apparatus"">Read more on Last.fm</a>",upcoming_tour,2025-08-14,set(),Counter()
from first to last,spotify:artist:5n71fmAB8Un2IfAPn64erN,"['post-hardcore', 'screamo', 'emo']",6,66,2015-04-27,2003-06-24,49,328921,0,https://open.spotify.com/artist/5n71fmAB8Un2IfAPn64erN,https://i.scdn.co/image/ab67616100005174d81f9d1a8d526e28184f7813,719329,18401921,0,"['post-hardcore', 'screamo', 'emo', 'hardcore', 'emocore']","In 2002, From First to Last is a band formed by guitarist Matt Good and Travis Richter in their hometown of Valdosta, Georgia. Eventually a solid lineup was formed, with vocalist Philip Reardon, guitarist Richter, guitarist Good, bassist Joey Antillon and drummer Derek Bloom. In 2003 The band released the EP Aesthetic on Four Leaf Recordings. At the time, Bloom had been with the band a few weeks and most of the singing was done by Good and Richter as they had provided vocals since the band had formed, where Reardon provided the screaming. <a href=""https://www.last.fm/music/From+First+to+Last"">Read more on Last.fm</a>",not_touring,,set(),Counter()
sick puppies,spotify:artist:7qAcXJgt1PWnxwUgxMdyuk,[],8,93,2025-03-28,2001-09-03,57,963913,0,https://open.spotify.com/artist/7qAcXJgt1PWnxwUgxMdyuk,https://i.scdn.co/image/ab676161000051748bcbb742f0cdf653e22c897b,971422,18274466,0,"['alternative rock', 'rock', 'alternative', 'hard rock', 'australian']","Sick Puppies is an Australian rock band formed in Sydney in 1997. After releasing their debut album Welcome to the Real World in 2001, the band rose to prominence in 2006 when their song ""All the Same"" was uploaded, along with a video, to YouTube. The video supported the Free Hugs Campaign, which was launched in Sydney by Juan Mann, and has since received over 78 million views on the website. This success was followed up with their second studio album, Dressed Up as Life, in 2007, which entered the Billboard 200 at number 181. <a href=""https://www.last.fm/music/Sick+Puppies"">Read more on Last.fm</a>",not_touring,,set(),Counter()
disrupta,spotify:artist:6VJ0MDdr6OO6ih2TKP5g2G,"['drum and bass', 'liquid funk', 'jungle', 'bassline']",0,0,,,46,20251,0,https://open.spotify.com/artist/6VJ0MDdr6OO6ih2TKP5g2G,https://i.scdn.co/image/ab67616100005174b7625e148e8148bcd30d5b84,40570,245563,0,"['Drum and bass', 'seen live', 'hardcore', 'jump up', 'dnb']"," <a href=""https://www.last.fm/music/Disrupta"">Read more on Last.fm</a>",not_touring,,set(),Counter()
not,spotify:artist:5IbEL2xjRtKsunfmsahLuO,[],4,55,2024-07-12,2020-03-06,66,1565365,0,https://open.spotify.com/artist/5IbEL2xjRtKsunfmsahLuO,https://i.scdn.co/image/ab67616100005174a404df8d0bcfe7afd3aab17d,,,,,,,,,
kittie,spotify:artist:0ImEDe9tW5n4pxHOK39zIc,"['nu metal', 'riot grrrl']",9,100,2024-06-21,2000-01-11,55,734142,0,https://open.spotify.com/artist/0ImEDe9tW5n4pxHOK39zIc,https://i.scdn.co/image/ab6761610000517445dc852204039b57df0b0122,665042,15455492,0,"['metal', 'Nu Metal', 'female vocalists', 'metalcore', 'Female fronted metal']","Kittie is a Canadian metal band formed in London, Ontario in 1996. They have released six studio albums, one video album, four extended plays, thirteen singles, and thirteen music videos. The name ""Kittie"" was chosen as it ""seemed contradictory"". Throughout it´s history the band has changed drastically in both sound and members for each album.

Kittie formed when Fallon Bowman and Mercedes Lander met in gym class. Morgan Lander became the lead vocalist and one of Kittie's guitarists and Tanya Candler completed the band's lineup on bass. <a href=""https://www.last.fm/music/Kittie"">Read more on Last.fm</a>",not_touring,,set(),Counter()
crossfade,spotify:artist:4IR8ZkpbyyKrqsIzchF3NB,['post-grunge'],3,31,2011-06-21,2004-04-13,63,1026134,0,https://open.spotify.com/artist/4IR8ZkpbyyKrqsIzchF3NB,https://i.scdn.co/image/ab676161000051744af16bc8b87ea8f3b7048060,1086552,15926075,0,"['alternative rock', 'rock', 'hard rock', 'post-grunge', 'alternative']","There are three bands with the name Crossfade.
1. An American post-grunge band
2. A Swedish pop rock band
3. An American technical death metal/new york hardcore band

1. Crossfade is an American rock band from Columbia, South Carolina. Their current members are Ed Sloan on lead vocals and guitar, Les Hall on Lead guitar, keyboard, and backing vocals, and Mitch James on backing vocals and bass. Since their formation in 1999 Crossfade has released two studio albums - their platinum selling self-titled debut album in 2004 <a href=""https://www.last.fm/music/Crossfade"">Read more on Last.fm</a>",not_touring,,set(),Counter()
glare,spotify:artist:2dXj6aC3DsxoTDyhk3u4gl,"['shoegaze', 'slowcore']",1,11,2025-04-04,2025-04-04,57,192051,0,https://open.spotify.com/artist/2dXj6aC3DsxoTDyhk3u4gl,https://i.scdn.co/image/ab6761610000517464828593fec9d14c79d97730,445409,9355777,0,"['shoegaze', 'post-punk', 'indie rock', 'dream pop', 'alternative']","There are a few bands called Glare:

1) GLARE is an alternative/shoegaze band from Rio Grande Valley, Texas.
https://glaretx.bandcamp.com

2) GLARE is a hardcore punk band from Bandung, Indonesia.
http://twitter.com/glareeeee
http://glareeeee.bandcamp.com

3) Glare - post-punk band from Atlanta, Georgia.
https://glareatl.bandcamp.com/releases <a href=""https://www.last.fm/music/GLARE"">Read more on Last.fm</a>",upcoming_tour,2025-08-28,set(),Counter()
sleep theory,spotify:artist:26eBHxdouBH2KB7P6Oi9HN,[],1,12,2025-05-16,2025-05-16,67,318421,0,https://open.spotify.com/artist/26eBHxdouBH2KB7P6Oi9HN,https://i.scdn.co/image/ab6761610000517434577c2bdff9becc8e201bc4,115957,2454500,0,"['alternative metal', 'metalcore', 'metal', 'electronic', 'seen live']","From metalcore-like breakdowns to bluesy grooves, all brought together by a pop sensibility that’s pushed the band into sudden stardom, Sleep Theory formed officially in 2020 with their blend of metal, R&B, and pop has already made Sleep Theory a local sensation. “Another Way,” the band’s debut single, has amassed over 1.5 million streams across all platforms and is as promising of a start as a young band could ask for.
Since retiring from the US Army several years ago <a href=""https://www.last.fm/music/Sleep+Theory"">Read more on Last.fm</a>",upcoming_tour,2025-08-10,set(),Counter()
letlive,spotify:artist:5ACBALsFxT5Ab3gVe8yyPs,['post-hardcore'],6,68,2025-06-13,2003,45,102866,0,https://open.spotify.com/artist/5ACBALsFxT5Ab3gVe8yyPs,https://i.scdn.co/image/ab67616100005174b15f95f46b00a4d311d738f7,555,13084,0,"['post-hardcore', 'experimental', 'seen live', 'hardcore', 'progressive hardcore']","Letlive (stylized as letlive.) is an American post-hardcore band from Los Angeles, California. The band consists of lead vocalist Jason Aalon Butler, guitarists Jean Nascimento and Jeff Sahyoun and bassist Ryan Jay Johnson. Butler is the bands' only remaining founding member. The band has released three albums and is currently signed to Epitaph Records.

letlive. released their first EP Exhaustion, Salt Water, and Everything In Between in 2003 and their first LP Speak Like You Talk in 2005. <a href=""https://www.last.fm/music/+noredirect/letlive"">Read more on Last.fm</a>",on_tour,2025-07-10,set(),Counter()
stabbing westward,spotify:artist:5daXMUbrPh8oX9Nd4CnToG,"['industrial rock', 'industrial metal', 'industrial']",5,60,2022-03-18,1994-02-15,44,211106,0,https://open.spotify.com/artist/5daXMUbrPh8oX9Nd4CnToG,https://i.scdn.co/image/ab6761610000517437fb1f915a9248877905175b,351318,5377192,0,"['industrial', 'industrial rock', 'rock', 'alternative', 'alternative rock']","Stabbing Westward is an American industrial rock and alternative rock band composed of Christopher Hall, Walter Flakus, Stuart Zechman, Jim Sellers and David Suycott. They formed in 1985 in Chicago, Illinois and began recording in the 1990s. Their major label debut was Ungod. Sales were sluggish but Stabbing Westward built a solid fanbase by relentless touring. In 1996, their Wither, Blister, Burn & Peel became a moderate success aided by the singles Shame and What Do I Have To Do. <a href=""https://www.last.fm/music/Stabbing+Westward"">Read more on Last.fm</a>",on_tour,2025-07-18,set(),Counter()
dying fetus,spotify:artist:2DqzOWVL2ly48IA9bpZdie,"['death metal', 'grindcore', 'deathcore', 'metal']",13,120,2023-09-08,2000-10-03,49,377854,0,https://open.spotify.com/artist/2DqzOWVL2ly48IA9bpZdie,https://i.scdn.co/image/ab67616100005174ee1e1c92d5a4aa9646962e7d,282316,12929352,0,"['death metal', 'Brutal Death Metal', 'Technical Death Metal', 'grindcore', 'seen live']","Dying Fetus is a brutal death metal band from Annapolis, Maryland (USA). The group formed in 1991 and have, ever since, had frontman John Gallagher as the driving force for every release the group has done and performed on.  Dying Fetus is known for their consistently hook-laden song structures, characterized by blast beats, complex riffing and heavy breakdowns. Additionally, their reality-based lyrics characterized by political / social themes are notable in grindcore. <a href=""https://www.last.fm/music/Dying+Fetus"">Read more on Last.fm</a>",upcoming_tour,2025-09-25,set(),Counter()
dj ez,spotify:artist:2s9jj4rRDALMOywgqPOTuV,['uk garage'],1,32,2013-09-16,2013-09-16,12,2866,0,https://open.spotify.com/artist/2s9jj4rRDALMOywgqPOTuV,https://i.scdn.co/image/ab67616d00001e0206a4ce8e2b90377ee26cc822,7977,51382,0,"['UK Garage', '2step', 'speed garage', 'garage', 'seen live']","DJ EZ (pronounced E-Zed) is a DJ from Tottenham, North London, specialising in UK garage music. He is widely regarded as one of the greatest DJs ever to grace the UK garage scene.

In 1989, at the age of 15, EZ (known at the time as Easy O) started his radio career on a pirate radio station called Dance 93FM playing House music, where he remained for 4 years. In early 1994, EZ set up his own pirate radio station based in Tottenham called Dimension FM, playing mostly Hardcore dance music, Rave music and House music. <a href=""https://www.last.fm/music/DJ+EZ"">Read more on Last.fm</a>",not_touring,,set(),Counter()
the story so far,spotify:artist:6meTcQ79DrfkIuSLPZkpBg,"['pop punk', 'midwest emo', 'punk']",5,53,2024-06-21,2011-06-21,62,508284,0,https://open.spotify.com/artist/6meTcQ79DrfkIuSLPZkpBg,https://i.scdn.co/image/ab676161000051744d8d055d82fc1e5b1c5ecb1d,411778,34102057,0,"['pop punk', 'melodic hardcore', 'seen live', 'punk', 'Pop-punk']","The Story So Far are a five piece pop punk band from Walnut Creek, California, formed in 2007. The lineup consists of Parker Cannon on vocals, Will Levy on guitar, Kevin Geyer on guitar, Kelen Capener on bass and backup vocals, and Ryan Torf on drums. Their debut full length ""Under Soil And Dirt"" was released on June 21, 2011 and is now available on Pure Noise Records. Their second full length, ""What You Don't See"" was released through Pure Noise Records on March 26th 2013. <a href=""https://www.last.fm/music/The+Story+So+Far"">Read more on Last.fm</a>",upcoming_tour,2025-09-09,set(),Counter()
